post_comment,id,sentence,entity,pos_sentiment_words,neg_sentiment_words,textblob,sentiment
post,181_cmt,how to link to wechat pay,[],[],[],0.0,6.428571429
post,181_cmt,my tourpass is not valid,[],[],[],0.0,6.428571429
post,181_cmt,is it because i am in singapore,['singapore'],[],[],0.0,6.428571429
post,181_cmt,thats mean i can only activate this tourpass feature when i arrive in china,['china'],[],['mean'],-0.15625,5.870535714
post,181_cmt,thanks,[],['thanks'],[],0.2,7.142857143
post,181_cmt,if i do a vpn before going to china do i still need another sim,['china'],[],[],0.0,6.428571429
post,181_cmt,sorry for the stupid question but idk how vpn works and ill go next month,['next month'],[],"['sorry', 'stupid', 'ill']",-0.4499999999999999,4.821428571
post,181_cmt,bro i going to china for 50 days,"['china', '50 day']",[],[],0.0,6.428571429
post,181_cmt,please advise what i must do,[],[],[],0.0,6.428571429
post,181_cmt,after reading all the comments i got confuse,[],[],[],0.0,6.428571429
post,181_cmt,so can use alipay or wechat or not with sg credit card to pay in china,['china'],[],[],0.0,6.428571429
post,181_cmt,can top up prior to trip,[],['top'],[],0.25,7.321428571
post,181_cmt,navigating on google map in china not working,['china'],[],[],0.0,6.428571429
post,181_cmt,cos china only allow updates in their own china apps,"['china', 'china']",['own'],[],0.3,7.5
post,181_cmt,which is why google maps for china is not accurat,['china'],[],[],0.0,6.428571429
post,181_cmt,ya,[],[],[],0.0,6.428571429
post,181_cmt,need a china bank to top up wechat correct,['china'],['top'],[],0.5,8.214285714
post,181_cmt,you need a local china bank account in order to link to wechat and make payment,['china'],[],[],0.0,6.428571429
post,181_cmt,how do you top up alipay and wepay without chinese bank account,['chinese'],['top'],[],0.25,7.321428571
post,181_cmt,wechat,[],[],[],0.0,6.428571429
post,181_cmt,alipay better bind your bank account,[],['better'],[],0.5,8.214285714
post,181_cmt,amap,['amap'],[],[],0.0,6.428571429
post,181_cmt,meituan didi you can use it inside alipay,[],[],[],0.0,6.428571429
post,181_cmt,wechat,[],[],[],0.0,6.428571429
post,181_cmt,you cant sign up to wechat without a mainland number,[],[],[],0.0,6.428571429
post,181_cmt,you do know that,[],[],[],0.0,6.428571429
post,181_cmt,google map is not accurate because google not allowed in that country,['google'],['accurate'],[],-0.2,5.714285714
post,181_cmt,step 1,['1'],[],[],0.0,6.428571429
post,181_cmt,wipe your phone 2,['2'],[],[],0.0,6.428571429
post,181_cmt,create new email 3,['3'],['new'],[],0.1363636363636363,6.915584416
post,181_cmt,setup phone on new email,[],['new'],[],0.1363636363636363,6.915584416
post,181_cmt,4,['4'],[],[],0.0,6.428571429
post,181_cmt,install chinese apps,['chinese'],[],[],0.0,6.428571429
post,181_cmt,never cross authenticate anything,[],[],[],0.0,6.428571429
post,181_cmt,i heard foreigners can,[],[],[],0.0,6.428571429
post,181_cmt,t use alipay or wechat because they need a chinese card,['chinese'],[],[],0.0,6.428571429
post,181_cmt,bank account,[],[],[],0.0,6.428571429
post,181_cmt,i have no issue with google map in china,"['google', 'china']",[],[],0.0,6.428571429
post,181_cmt,download touch and go ewallet before going to china,['china'],[],[],0.0,6.428571429
post,181_cmt,google map cannot be used in china because google is banned in china,"['google', 'china', 'china']",[],[],0.0,6.428571429
post,181_cmt,because google do not recognise the nine dash line,['nine'],[],[],0.0,6.428571429
post,181_cmt,hate all apps,[],[],['hate'],-0.8,3.571428571
post,181_cmt,unaccurate,[],[],[],0.0,6.428571429
post,181_cmt,foreigner cant use alipay and wechat to pay using internation credit card,[],[],[],0.0,6.428571429
post,181_cmt,if need use whatsapp,[],[],[],0.0,6.428571429
post,181_cmt,高德地图,[],[],[],0.0,6.428571429
post,181_cmt,美团,[],[],[],0.0,6.428571429
post,181_cmt,饿了吗,[],[],[],0.0,6.428571429
post,182_cmt,take care thuu,[],[],[],0.0,6.428571429
post,182_cmt,mama take care,[],[],[],0.0,6.428571429
post,182_cmt,which uni are u going,[],[],[],0.0,6.428571429
post,182_cmt,congratulation,[],[],[],0.0,6.428571429
post,182_cmt,congratulations my bby,[],[],[],0.0,6.428571429
post,182_cmt,33,['33'],[],[],0.0,6.428571429
post,182_cmt,u give me soooo much motivation thuu,[],['much'],[],0.2,7.142857143
post,182_cmt,i,[],[],[],0.0,6.428571429
post,182_cmt,ll come there soon,[],[],[],0.0,6.428571429
post,182_cmt,take care,[],[],[],0.0,6.428571429
post,182_cmt,may i know which subjects you took for o level,[],[],[],0.0,6.428571429
post,182_cmt,im also trying for singapore scholarshipbtw congrats,['singapore'],[],[],0.0,6.428571429
post,182_cmt,waiting for you on the other side of sg literally,[],[],['other'],-0.125,5.982142857
post,182_cmt,big congratulations thuuuuu,[],[],[],0.0,6.428571429
post,182_cmt,ahh congratulations,[],[],[],0.0,6.428571429
post,182_cmt,you join with only igcse results,[],[],[],0.0,6.428571429
post,182_cmt,which subjects did u take in ig thu,[],[],[],0.0,6.428571429
post,182_cmt,ohhh congratulations sis,['ohhh congratulation'],[],[],0.0,6.428571429
post,182_cmt,wow i am so proud of you thuuuu,[],"['wow', 'proud']",[],0.45,8.035714286
post,182_cmt,take care,[],[],[],0.0,6.428571429
post,182_cmt,congratulations,[],[],[],0.0,6.428571429
post,182_cmt,good luck pr,[],['good'],[],0.7,8.928571429
post,182_cmt,byeeeeee from myanmarrrr,[],[],[],0.0,6.428571429
post,182_cmt,good luck naw dear,[],['good'],[],0.7,8.928571429
post,182_cmt,envy,[],[],[],0.0,6.428571429
post,182_cmt,"which uni r u attending for
miss u and plz take care thuuu",[],[],[],0.0,6.428571429
post,182_cmt,good luck in singapore,['singapore'],['good'],[],0.7,8.928571429
post,182_cmt,if i were you my mum would be too proud to have me,[],['proud'],[],0.8,9.285714286
post,182_cmt,you are studying abroad in singapore which my mum wants me to be,['singapore'],['wants'],[],0.2,7.142857143
post,182_cmt,for education,[],[],[],0.0,6.428571429
post,182_cmt,have fun there,[],['fun'],[],0.3,7.5
post,182_cmt,slayyy,[],[],[],0.0,6.428571429
post,182_cmt,i miss u သမ,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,တ,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,က,[],[],[],0.0,6.428571429
post,182_cmt,တ,[],[],[],0.0,6.428571429
post,182_cmt,သ,[],[],[],0.0,6.428571429
post,182_cmt,သ,[],[],[],0.0,6.428571429
post,182_cmt,ရယ,[],[],[],0.0,6.428571429
post,182_cmt,က,[],[],[],0.0,6.428571429
post,182_cmt,ယ,[],[],[],0.0,6.428571429
post,182_cmt,မ,[],[],[],0.0,6.428571429
post,182_cmt,ခ,[],[],[],0.0,6.428571429
post,182_cmt,ထ,[],[],[],0.0,6.428571429
post,182_cmt,တ,[],[],[],0.0,6.428571429
post,182_cmt,င,[],[],[],0.0,6.428571429
post,182_cmt,ပတ,[],[],[],0.0,6.428571429
post,182_cmt,တ,[],[],[],0.0,6.428571429
post,182_cmt,န,[],[],[],0.0,6.428571429
post,182_cmt,congratulations ပ,[],[],[],0.0,6.428571429
post,182_cmt,န,[],[],[],0.0,6.428571429
post,182_cmt,က,[],[],[],0.0,6.428571429
post,182_cmt,ယ,[],[],[],0.0,6.428571429
post,182_cmt,မ,[],[],[],0.0,6.428571429
post,182_cmt,တ,[],[],[],0.0,6.428571429
post,182_cmt,ဘ,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,ပ,[],[],[],0.0,6.428571429
post,182_cmt,ရမ,[],[],[],0.0,6.428571429
post,182_cmt,န,[],[],[],0.0,6.428571429
post,182_cmt,က,[],[],[],0.0,6.428571429
post,182_cmt,သ,[],[],[],0.0,6.428571429
post,182_cmt,ခ,[],[],[],0.0,6.428571429
post,182_cmt,မသ,[],[],[],0.0,6.428571429
post,182_cmt,ဘ,[],[],[],0.0,6.428571429
post,182_cmt,ဟယ,[],[],[],0.0,6.428571429
post,182_cmt,အ,[],[],[],0.0,6.428571429
post,182_cmt,က,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,က,[],[],[],0.0,6.428571429
post,182_cmt,တ,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,မ,[],[],[],0.0,6.428571429
post,182_cmt,န,[],[],[],0.0,6.428571429
post,182_cmt,ရတ,[],[],[],0.0,6.428571429
post,182_cmt,မ,[],[],[],0.0,6.428571429
post,182_cmt,ခ,[],[],[],0.0,6.428571429
post,182_cmt,စ,[],[],[],0.0,6.428571429
post,182_cmt,သ,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,ရယ,[],[],[],0.0,6.428571429
post,182_cmt,အစစအရ,[],[],[],0.0,6.428571429
post,182_cmt,ရ,[],[],[],0.0,6.428571429
post,182_cmt,အဆင,[],[],[],0.0,6.428571429
post,182_cmt,ပ,[],[],[],0.0,6.428571429
post,182_cmt,ပ,[],[],[],0.0,6.428571429
post,182_cmt,စ,[],[],[],0.0,6.428571429
post,182_cmt,က,[],[],[],0.0,6.428571429
post,182_cmt,န,[],[],[],0.0,6.428571429
post,182_cmt,မ,[],[],[],0.0,6.428571429
post,182_cmt,ရ,[],[],[],0.0,6.428571429
post,182_cmt,ဂရ,[],[],[],0.0,6.428571429
post,182_cmt,စ,[],[],[],0.0,6.428571429
post,182_cmt,က,[],[],[],0.0,6.428571429
post,182_cmt,ပ,[],[],[],0.0,6.428571429
post,182_cmt,န,[],[],[],0.0,6.428571429
post,182_cmt,igcse တ,[],[],[],0.0,6.428571429
post,182_cmt,န,[],[],[],0.0,6.428571429
post,182_cmt,က ဘယ,[],[],[],0.0,6.428571429
post,182_cmt,န,[],[],[],0.0,6.428571429
post,182_cmt,စ,[],[],[],0.0,6.428571429
post,182_cmt,ဘ,[],[],[],0.0,6.428571429
post,182_cmt,သ,[],[],[],0.0,6.428571429
post,182_cmt,န,[],[],[],0.0,6.428571429
post,182_cmt,ဘယ,[],[],[],0.0,6.428571429
post,182_cmt,ဘ,[],[],[],0.0,6.428571429
post,182_cmt,သ,[],[],[],0.0,6.428571429
post,182_cmt,တ,[],[],[],0.0,6.428571429
post,182_cmt,ယ,[],[],[],0.0,6.428571429
post,182_cmt,ထ,[],[],[],0.0,6.428571429
post,182_cmt,တ,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,ရ,[],[],[],0.0,6.428571429
post,182_cmt,င,[],[],[],0.0,6.428571429
post,182_cmt,မမသ,['မမသ'],[],[],0.0,6.428571429
post,182_cmt,သ,[],[],[],0.0,6.428571429
post,182_cmt,တ,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,တ,[],[],[],0.0,6.428571429
post,182_cmt,ကဘယ,[],[],[],0.0,6.428571429
post,182_cmt,မ,[],[],[],0.0,6.428571429
post,182_cmt,မ,[],[],[],0.0,6.428571429
post,182_cmt,န,[],[],[],0.0,6.428571429
post,182_cmt,တ,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,ရ,[],[],[],0.0,6.428571429
post,182_cmt,င,[],[],[],0.0,6.428571429
post,182_cmt,မမ,[],[],[],0.0,6.428571429
post,182_cmt,ဘယ,[],[],[],0.0,6.428571429
post,182_cmt,ကစလ,[],[],[],0.0,6.428571429
post,182_cmt,ပ,[],[],[],0.0,6.428571429
post,182_cmt,ရမလ,[],[],[],0.0,6.428571429
post,182_cmt,မသ,[],[],[],0.0,6.428571429
post,182_cmt,ဘ,[],[],[],0.0,6.428571429
post,182_cmt,ဖ,[],[],[],0.0,6.428571429
post,182_cmt,စ,[],[],[],0.0,6.428571429
post,182_cmt,န,[],[],[],0.0,6.428571429
post,182_cmt,တယ,[],[],[],0.0,6.428571429
post,182_cmt,အသက,[],[],[],0.0,6.428571429
post,182_cmt,မပ,[],[],[],0.0,6.428571429
post,182_cmt,ည,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,သ,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,ရလ,[],[],[],0.0,6.428571429
post,182_cmt,ဘယ,[],[],[],0.0,6.428571429
post,182_cmt,က,[],[],[],0.0,6.428571429
post,182_cmt,င,[],[],[],0.0,6.428571429
post,182_cmt,မ,[],[],[],0.0,6.428571429
post,182_cmt,တက,[],[],[],0.0,6.428571429
post,182_cmt,တ,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,"
english လ",['english'],[],[],0.0,6.428571429
post,182_cmt,က,[],[],[],0.0,6.428571429
post,182_cmt,မ,[],[],[],0.0,6.428571429
post,182_cmt,အ,[],[],[],0.0,6.428571429
post,182_cmt,င,[],[],[],0.0,6.428571429
post,182_cmt,"
က",[],[],[],0.0,6.428571429
post,182_cmt,င,[],[],[],0.0,6.428571429
post,182_cmt,ကဘယ,[],[],[],0.0,6.428571429
post,182_cmt,န,[],[],[],0.0,6.428571429
post,182_cmt,မ,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,"
လင",[],[],[],0.0,6.428571429
post,182_cmt,ပ,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,သ,[],[],[],0.0,6.428571429
post,182_cmt,ခ,[],[],[],0.0,6.428571429
post,182_cmt,င,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,uni က က,[],[],[],0.0,6.428571429
post,182_cmt,င,[],[],[],0.0,6.428571429
post,182_cmt,ကခ,[],[],[],0.0,6.428571429
post,182_cmt,တ,[],[],[],0.0,6.428571429
post,182_cmt,ပ,[],[],[],0.0,6.428571429
post,182_cmt,တ,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,မ,[],[],[],0.0,6.428571429
post,182_cmt,ဂရ,[],[],[],0.0,6.428571429
post,182_cmt,စ,[],[],[],0.0,6.428571429
post,182_cmt,က,[],[],[],0.0,6.428571429
post,182_cmt,ပ,[],[],[],0.0,6.428571429
post,182_cmt,မသ,[],[],[],0.0,6.428571429
post,182_cmt,သ,[],[],[],0.0,6.428571429
post,182_cmt,က,[],[],[],0.0,6.428571429
post,182_cmt,စ,[],[],[],0.0,6.428571429
post,182_cmt,ငယ,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,သ,[],[],[],0.0,6.428571429
post,182_cmt,သ,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,sp မ,[],[],[],0.0,6.428571429
post,182_cmt,biomedical science,[],[],[],0.0,6.428571429
post,182_cmt,ပထမန,['ပထမန'],[],[],0.0,6.428571429
post,182_cmt,စ,[],[],[],0.0,6.428571429
post,182_cmt,ပ,[],[],[],0.0,6.428571429
post,182_cmt,သ,[],[],[],0.0,6.428571429
post,182_cmt,ပ,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,မ,[],[],[],0.0,6.428571429
post,182_cmt,သ,[],[],[],0.0,6.428571429
post,182_cmt,သ,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,အ,[],[],[],0.0,6.428571429
post,182_cmt,င,[],[],[],0.0,6.428571429
post,182_cmt,မ,[],[],[],0.0,6.428571429
post,182_cmt,င,[],[],[],0.0,6.428571429
post,182_cmt,ပ,[],[],[],0.0,6.428571429
post,182_cmt,စ,[],[],[],0.0,6.428571429
post,182_cmt,အ,[],[],[],0.0,6.428571429
post,182_cmt,က,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,က,[],[],[],0.0,6.428571429
post,182_cmt,တ,[],[],[],0.0,6.428571429
post,182_cmt,မရယ,[],[],[],0.0,6.428571429
post,182_cmt,မ,[],[],[],0.0,6.428571429
post,182_cmt,က,[],[],[],0.0,6.428571429
post,182_cmt,တယ,[],[],[],0.0,6.428571429
post,182_cmt,မမ ညမလည,[],[],[],0.0,6.428571429
post,182_cmt,က,[],[],[],0.0,6.428571429
post,182_cmt,စ,[],[],[],0.0,6.428571429
post,182_cmt,န,[],[],[],0.0,6.428571429
post,182_cmt,ပ,[],[],[],0.0,6.428571429
post,182_cmt,တယ,[],[],[],0.0,6.428571429
post,182_cmt,wow drက,[],['wow'],[],0.1,6.785714286
post,182_cmt,ဖ,[],[],[],0.0,6.428571429
post,182_cmt,စ,[],[],[],0.0,6.428571429
post,182_cmt,တ,[],[],[],0.0,6.428571429
post,182_cmt,မယ,[],[],[],0.0,6.428571429
post,182_cmt,congratulations,[],[],[],0.0,6.428571429
post,182_cmt,thuuu,[],[],[],0.0,6.428571429
post,182_cmt,အ,[],[],[],0.0,6.428571429
post,182_cmt,က,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,က,[],[],[],0.0,6.428571429
post,182_cmt,တ,[],[],[],0.0,6.428571429
post,182_cmt,မမလ,[],[],[],0.0,6.428571429
post,182_cmt,ဖ,[],[],[],0.0,6.428571429
post,182_cmt,စ,[],[],[],0.0,6.428571429
post,182_cmt,အ,[],[],[],0.0,6.428571429
post,182_cmt,င,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,ပ,[],[],[],0.0,6.428571429
post,182_cmt,မယ,[],[],[],0.0,6.428571429
post,182_cmt,က,[],[],[],0.0,6.428571429
post,182_cmt,ohh concon,['ohh concon'],[],[],0.0,6.428571429
post,182_cmt,ပ,[],[],[],0.0,6.428571429
post,182_cmt,ရင,[],[],[],0.0,6.428571429
post,182_cmt,ဘယ,[],[],[],0.0,6.428571429
post,182_cmt,uni က,[],[],[],0.0,6.428571429
post,182_cmt,transfer လ,[],[],[],0.0,6.428571429
post,182_cmt,ပ,[],[],[],0.0,6.428571429
post,182_cmt,မ,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,ရ,[],[],[],0.0,6.428571429
post,182_cmt,င,[],[],[],0.0,6.428571429
post,182_cmt,a level,[],[],[],0.0,6.428571429
post,182_cmt,uni တန,[],[],[],0.0,6.428571429
post,182_cmt,မ join ဘ,[],[],[],0.0,6.428571429
post,182_cmt,o level,[],[],[],0.0,6.428571429
post,182_cmt,poly ဘ,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,ဆ,[],[],[],0.0,6.428571429
post,182_cmt,တ,[],[],[],0.0,6.428571429
post,182_cmt,join တ,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,ဖ,[],[],[],0.0,6.428571429
post,182_cmt,ပ,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,ရရင,[],[],[],0.0,6.428571429
post,182_cmt,ဖ,[],[],[],0.0,6.428571429
post,182_cmt,ပ,[],[],[],0.0,6.428571429
post,182_cmt,ပ,[],[],[],0.0,6.428571429
post,182_cmt,န,[],[],[],0.0,6.428571429
post,182_cmt,အရမ,[],[],[],0.0,6.428571429
post,182_cmt,တ,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,က,[],[],[],0.0,6.428571429
post,182_cmt,တ,[],[],[],0.0,6.428571429
post,182_cmt,သ,[],[],[],0.0,6.428571429
post,182_cmt,သ,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,က,[],[],[],0.0,6.428571429
post,182_cmt,လ,[],[],[],0.0,6.428571429
post,182_cmt,မ,[],[],[],0.0,6.428571429
post,182_cmt,န,[],[],[],0.0,6.428571429
post,182_cmt,မယ,[],[],[],0.0,6.428571429
post,182_cmt,န,[],[],[],0.0,6.428571429
post,182_cmt,မမ,[],[],[],0.0,6.428571429
post,182_cmt,က,[],[],[],0.0,6.428571429
post,182_cmt,င,[],[],[],0.0,6.428571429
post,182_cmt,စ,[],[],[],0.0,6.428571429
post,182_cmt,တ,[],[],[],0.0,6.428571429
post,182_cmt,ပ,[],[],[],0.0,6.428571429
post,182_cmt,ရင,[],[],[],0.0,6.428571429
